'GOV2_AVG_10M-',9.975e+05,2.462e+07,4.051e-02,2.468e+01,1.847e+03,5.170e+00,1.363e+03,2.191e-01,1.572e+00,3.200e+01,3.503e+01,4.718e+00,2.508e+01,7.310e+00,2.861e+01,1.266e+01,1.206e+02,9.418e+00,1.774e+01,1.248e+01,1.397e+02,5.938e+00,3.427e+01,9.060e+00,1.500e+02,3.935e+00,4.227e+01,9.868e+00,1.866e+02,2.796e+00,6.009e+01,7.336e+01,3.921e+03,2.451e+00,1.544e+02,7.277e+01,2.039e+03,2.265e+00,1.624e+02,7.263e+01,1.085e+03,2.200e+00,1.759e+02,7.245e+01,1.144e+03,2.166e+00,2.084e+02,7.242e+01,6.228e+02,2.145e+00,2.326e+02,2.602e+01,1.682e+01,9.308e+00,4.775e+01,2.227e+04,2.506e+01,1.665e+01,8.990e+00,5.106e+01,1.468e+04,2.467e+01,1.461e+01,9.415e+00,4.974e+01,9.159e+03,2.454e+01,1.625e+01,9.827e+00,5.935e+01,5.460e+03,2.423e+01,1.558e+01,1.045e+01,6.414e+01,3.160e+03,2.405e+01,1.661e+01,1.125e+01,7.106e+01,1.784e+03,2.363e+01,1.633e+01,1.213e+01,7.527e+01,9.890e+02,2.355e+01,1.532e+01,1.308e+01,8.302e+01,5.470e+02,2.351e+01,1.524e+01,1.404e+01,8.958e+01,2.890e+02,4.143e+02,1.678e+01,2.970e+00,5.672e+01,3.707e+03,9.437e+00,3.253e+01,5.197e+00,1.767e+02,7.796e+00,3.272e+01,5.182e+00,1.583e+02,9.547e+00,4.337e+01,3.704e+00,2.168e+02,7.779e+00,4.354e+01,3.689e+00,1.804e+02,9.475e+00,6.200e+01,2.958e+00,3.034e+02,7.968e+00,6.157e+01,2.942e+00,2.388e+02,9.532e+00,9.882e+01,2.585e+00,4.945e+02,7.723e+00,9.795e+01,2.569e+00,3.664e+02,3.947e+00,7.465e+01,3.469e+00,9.809e+01,3.469e+00,7.793e+03,0.000e+00,0.000e+00,1.952e+00,5.673e+01,1.999e+00,1.021e+02,1.999e+00,1.781e+03,6.610e+02,5.351e+03,1.325e+02,1.135e+02,3.216e+00,1.143e+02,3.216e+00,9.975e+05,2.497e+03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.507e+02,6.906e+01,1.673e+00,1.184e+02,1.673e+00,2.005e+05,1.503e+03,1.084e+05,4.530e+02,6.886e+05,4.400e+01,0.000e+00,0.000e+00,3.043e+03,7.855e+01,1.675e+00,1.281e+02,1.675e+00,2.006e+05,1.487e+03,1.080e+05,4.420e+02,9.607e+04,3.700e+01,5.928e+05,1.700e+01,2.799e+01,3.973e+01,3.928e+00,5.526e+01,2.558e+01,5.753e+01,2.840e+00,8.012e+01,2.456e+01,1.005e+02,2.311e+00,1.239e+02,2.392e+01,1.714e+02,2.053e+00,2.142e+02,2.371e+01,3.137e+02,1.927e+00,4.034e+02
'GOV2_AVG_1M-10M',9.845e+06,2.462e+07,3.998e-01,2.501e+00,3.860e+02,6.097e+00,8.231e+02,1.600e+00,5.351e+00,3.200e+01,1.175e+02,4.601e+00,3.231e+01,3.795e+00,4.899e+01,3.159e+00,1.529e+02,1.551e+00,3.112e+01,5.410e+00,1.975e+02,1.271e+00,7.556e+01,4.930e+00,2.265e+02,1.129e+00,1.054e+02,5.142e+00,3.438e+02,1.070e+00,1.973e+02,1.150e+01,5.752e+02,1.722e+00,3.407e+02,1.119e+01,3.668e+02,1.609e+00,2.566e+02,1.137e+01,2.684e+02,1.538e+00,2.245e+02,1.120e+01,2.902e+02,1.518e+00,2.533e+02,1.118e+01,3.205e+02,1.505e+00,2.521e+02,2.215e+01,1.954e+01,6.396e+00,8.701e+01,2.800e+04,2.143e+01,1.896e+01,7.203e+00,9.494e+01,1.483e+04,2.093e+01,1.769e+01,8.105e+00,9.562e+01,7.906e+03,2.077e+01,1.807e+01,9.069e+00,1.110e+02,4.123e+03,2.050e+01,1.781e+01,1.003e+01,1.170e+02,2.149e+03,2.084e+01,2.135e+01,1.102e+01,1.277e+02,1.129e+03,2.049e+01,1.937e+01,1.201e+01,1.323e+02,5.710e+02,2.027e+01,2.062e+01,1.300e+01,1.454e+02,2.990e+02,2.015e+01,1.999e+01,1.400e+01,1.525e+02,1.620e+02,3.955e+02,2.172e+01,3.427e+00,7.249e+01,5.479e+04,9.513e+00,4.035e+01,4.648e+00,2.397e+02,8.030e+00,3.893e+01,4.538e+00,2.326e+02,9.637e+00,5.338e+01,3.136e+00,2.657e+02,7.946e+00,5.165e+01,3.022e+00,2.506e+02,9.664e+00,6.724e+01,2.380e+00,3.225e+02,7.894e+00,6.518e+01,2.265e+00,2.965e+02,9.654e+00,9.111e+01,2.002e+00,4.583e+02,7.992e+00,8.731e+01,1.886e+00,4.081e+02,3.857e+00,8.111e+01,2.799e+00,1.041e+02,2.799e+00,7.692e+04,0.000e+00,0.000e+00,2.338e+00,7.106e+01,1.485e+00,1.040e+02,1.485e+00,3.939e+03,4.356e+04,2.942e+04,1.524e+02,1.243e+02,2.594e+00,1.253e+02,2.594e+00,9.845e+06,1.739e+04,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.998e+02,1.129e+02,1.208e+00,1.204e+02,1.208e+00,3.147e+05,4.564e+03,5.400e+06,9.276e+03,4.131e+06,3.201e+03,0.000e+00,0.000e+00,3.951e+03,1.196e+02,1.205e+00,1.314e+02,1.205e+00,3.119e+05,4.132e+03,5.353e+06,8.512e+03,3.322e+06,2.108e+03,8.583e+05,1.609e+03,1.759e+01,7.411e+01,3.864e+00,7.490e+01,1.481e+01,9.808e+01,2.736e+00,9.961e+01,1.377e+01,1.470e+02,2.185e+00,1.503e+02,1.316e+01,2.618e+02,1.916e+00,2.591e+02,1.279e+01,4.597e+02,1.785e+00,4.699e+02
'GOV2_AVG_100K-1M',1.885e+07,2.462e+07,7.655e-01,1.306e+00,1.635e+02,1.936e+01,1.580e+03,1.572e+00,6.289e+00,3.200e+01,1.680e+02,4.377e+00,3.381e+01,3.049e+00,5.829e+01,2.394e+00,1.586e+02,6.776e-01,3.057e+01,3.075e+00,1.807e+02,5.159e-01,6.430e+01,2.963e+00,1.854e+02,4.304e-01,8.217e+01,2.966e+00,2.459e+02,3.922e-01,1.520e+02,6.104e+00,2.749e+02,5.794e-01,2.638e+02,6.048e+00,2.267e+02,5.221e-01,2.236e+02,6.043e+00,2.461e+02,5.074e-01,2.161e+02,5.991e+00,2.408e+02,4.997e-01,2.458e+02,5.984e+00,2.728e+02,4.949e-01,2.736e+02,2.140e+01,2.245e+01,6.096e+00,1.026e+02,1.300e+04,2.114e+01,2.263e+01,7.050e+00,1.149e+02,7.101e+03,2.065e+01,2.246e+01,8.026e+00,1.144e+02,3.830e+03,2.074e+01,2.651e+01,9.014e+00,1.371e+02,2.020e+03,2.063e+01,2.754e+01,1.001e+01,1.464e+02,1.075e+03,2.047e+01,2.942e+01,1.100e+01,1.611e+02,5.780e+02,2.025e+01,3.101e+01,1.200e+01,1.695e+02,2.920e+02,2.032e+01,3.155e+01,1.300e+01,1.883e+02,1.570e+02,1.951e+01,3.450e+01,1.400e+01,2.040e+02,9.400e+01,3.851e+02,2.496e+01,1.793e+00,6.123e+01,7.899e+04,8.486e+00,2.717e+01,4.229e+00,2.474e+02,7.136e+00,2.647e+01,4.189e+00,2.442e+02,8.669e+00,3.423e+01,2.703e+00,2.583e+02,7.078e+00,3.349e+01,2.662e+00,2.519e+02,8.638e+00,4.382e+01,1.940e+00,2.910e+02,7.020e+00,4.332e+01,1.899e+00,2.787e+02,8.606e+00,6.048e+01,1.559e+00,3.852e+02,7.077e+00,6.060e+01,1.517e+00,3.543e+02,3.676e+00,8.151e+01,2.427e+00,1.013e+02,2.427e+00,1.473e+05,0.000e+00,0.000e+00,1.798e+00,6.332e+01,8.494e-01,8.830e+01,8.494e-01,1.074e+03,6.417e+04,8.201e+04,1.222e+02,1.210e+02,2.226e+00,1.304e+02,2.226e+00,1.885e+07,2.342e+04,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.590e+02,1.114e+02,5.829e-01,1.146e+02,5.829e-01,6.586e+04,2.261e+03,6.875e+06,1.644e+04,1.191e+07,1.249e+04,0.000e+00,0.000e+00,3.359e+03,1.198e+02,5.788e-01,1.245e+02,5.788e-01,6.430e+04,1.689e+03,6.719e+06,1.349e+04,8.202e+06,9.078e+03,3.864e+06,4.914e+03,9.108e+00,6.295e+01,1.755e+00,6.676e+01,7.867e+00,8.760e+01,1.241e+00,8.944e+01,7.275e+00,1.287e+02,9.889e-01,1.323e+02,6.926e+00,2.317e+02,8.660e-01,2.269e+02,6.710e+00,4.437e+02,8.060e-01,4.344e+02
