filename,n,u,ratio,sux_ef_9_time_build,sux_ef_9_time_select,sux_ef_9_bpk,sux_ef_9_time_rank,sux_ef_10_time_build,sux_ef_10_time_select,sux_ef_10_bpk,sux_ef_10_time_rank,sux_ef_11_time_build,sux_ef_11_time_select,sux_ef_11_bpk,sux_ef_11_time_rank,sux_ef_12_time_build,sux_ef_12_time_select,sux_ef_12_bpk,sux_ef_12_time_rank,sux_ef_13_time_build,sux_ef_13_time_select,sux_ef_13_bpk,sux_ef_13_time_rank
'1_gov.bin.docs',997497,24621618,4.051e-02,5.222e+00,7.227e+00,9.406e+00,1.117e+01,4.575e+00,9.451e+00,7.975e+00,1.263e+01,4.511e+00,1.212e+01,7.268e+00,1.593e+01,4.422e+00,1.500e+01,6.961e+00,1.750e+01,4.445e+00,2.003e+01,6.802e+00,2.181e+01
