filename,n,u,ratio,mean_gap,stddev_gap,mean_run,stddev_run,array_time_build,array_time_select,array_bpk,array_time_rank,ef_sd_time_build,ef_sd_time_select,ef_sd_bpk,ef_sd_time_rank,rrr_15_time_build,rrr_15_time_select,rrr_15_bpk,rrr_15_time_rank,rrr_31_time_build,rrr_31_time_select,rrr_31_bpk,rrr_31_time_rank,rrr_63_time_build,rrr_63_time_select,rrr_63_bpk,rrr_63_time_rank,rrr_127_time_build,rrr_127_time_select,rrr_127_bpk,rrr_127_time_rank,rle_32_time_build,rle_32_time_select,rle_32_bpk,rle_32_time_rank,rle_64_time_build,rle_64_time_select,rle_64_bpk,rle_64_time_rank,rle_96_time_build,rle_96_time_select,rle_96_bpk,rle_96_time_rank,rle_128_time_build,rle_128_time_select,rle_128_bpk,rle_128_time_rank,rle_160_time_build,rle_160_time_select,rle_160_bpk,rle_160_time_rank,la_vector_6_time_build,la_vector_6_time_select,la_vector_6_bpk,la_vector_6_time_rank,la_vector_6_segments,la_vector_7_time_build,la_vector_7_time_select,la_vector_7_bpk,la_vector_7_time_rank,la_vector_7_segments,la_vector_8_time_build,la_vector_8_time_select,la_vector_8_bpk,la_vector_8_time_rank,la_vector_8_segments,la_vector_9_time_build,la_vector_9_time_select,la_vector_9_bpk,la_vector_9_time_rank,la_vector_9_segments,la_vector_10_time_build,la_vector_10_time_select,la_vector_10_bpk,la_vector_10_time_rank,la_vector_10_segments,la_vector_11_time_build,la_vector_11_time_select,la_vector_11_bpk,la_vector_11_time_rank,la_vector_11_segments,la_vector_12_time_build,la_vector_12_time_select,la_vector_12_bpk,la_vector_12_time_rank,la_vector_12_segments,la_vector_13_time_build,la_vector_13_time_select,la_vector_13_bpk,la_vector_13_time_rank,la_vector_13_segments,la_vector_14_time_build,la_vector_14_time_select,la_vector_14_bpk,la_vector_14_time_rank,la_vector_14_segments,la_vector_opt_time_build,la_vector_opt_time_select,la_vector_opt_bpk,la_vector_opt_time_rank,la_vector_opt_segments,elias_delta_4_time_build,elias_delta_4_time_select,elias_delta_4_bpk,elias_delta_4_time_rank,elias_gamma_4_time_build,elias_gamma_4_time_select,elias_gamma_4_bpk,elias_gamma_4_time_rank,elias_delta_5_time_build,elias_delta_5_time_select,elias_delta_5_bpk,elias_delta_5_time_rank,elias_gamma_5_time_build,elias_gamma_5_time_select,elias_gamma_5_bpk,elias_gamma_5_time_rank,elias_delta_6_time_build,elias_delta_6_time_select,elias_delta_6_bpk,elias_delta_6_time_rank,elias_gamma_6_time_build,elias_gamma_6_time_select,elias_gamma_6_bpk,elias_gamma_6_time_rank,elias_delta_7_time_build,elias_delta_7_time_select,elias_delta_7_bpk,elias_delta_7_time_rank,elias_gamma_7_time_build,elias_gamma_7_time_select,elias_gamma_7_bpk,elias_gamma_7_time_rank,uniform_hyb0_time_build,uniform_hyb0_select,uniform_hyb0_sequence_bpk,uniform_hyb0_rank,uniform_hyb0_estimate_bpk,uniform_hyb0_ef,uniform_hyb0_rcbv,uniform_hyb0_allones,uniform_hyb1_time_build,uniform_hyb1_select,uniform_hyb1_sequence_bpk,uniform_hyb1_rank,uniform_hyb1_estimate_bpk,uniform_hyb1_ef,uniform_hyb1_rcbv,uniform_hyb1_allones,partitioned_hyb0_time_build,partitioned_hyb0_select,partitioned_hyb0_bpk,partitioned_hyb0_rank,partitioned_hyb0_estimate_bpk,partitioned_hyb0_n_ef,partitioned_hyb0_ef,partitioned_hyb0_n_rcbv,partitioned_hyb0_rcbv,partitioned_hyb0_n_allones,partitioned_hyb0_allones,partitioned_hyb0_n_segments,partitioned_hyb0_segments,partitioned_hyb1_time_build,partitioned_hyb1_select,partitioned_hyb1_bpk,partitioned_hyb1_rank,partitioned_hyb1_estimate_bpk,partitioned_hyb1_n_ef,partitioned_hyb1_ef,partitioned_hyb1_n_rcbv,partitioned_hyb1_rcbv,partitioned_hyb1_n_allones,partitioned_hyb1_allones,partitioned_hyb1_n_segments,partitioned_hyb1_segments,partitioned_hyb2_time_build,partitioned_hyb2_select,partitioned_hyb2_bpk,partitioned_hyb2_rank,partitions_hyb2_estimate_bpk,partitioned_hyb2_n_ef,partitioned_hyb2_ef,partitioned_hyb2_n_rcbv,partitioned_hyb2_rcbv,partitioned_hyb2_n_allones,partitioned_hyb2_allones,partitioned_hyb2_n_segments,partitioned_hyb2_segments,s18_1_time_build,s18_1_select,s18_1_bpk,s18_1_rank,s18_2_time_build,s18_2_select,s18_2_bpk,s18_2_rank,s18_3_time_build,s18_3_select,s18_3_bpk,s18_3_rank,s18_4_time_build,s18_4_select,s18_4_bpk,s18_4_rank,s18_5_time_build,s18_5_select,s18_5_bpk,s18_5_rank
'1_gov.bin.docs',18848601,24622345,7.655e-01,1.306e+00,1.635e+02,1.936e+01,1.580e+03,1.572e+00,6.289e+00,3.200e+01,1.680e+02,4.377e+00,3.381e+01,3.049e+00,5.829e+01,2.394e+00,1.586e+02,6.776e-01,3.057e+01,3.075e+00,1.807e+02,5.159e-01,6.430e+01,2.963e+00,1.854e+02,4.304e-01,8.217e+01,2.966e+00,2.459e+02,3.922e-01,1.520e+02,6.104e+00,2.749e+02,5.794e-01,2.638e+02,6.048e+00,2.267e+02,5.221e-01,2.236e+02,6.043e+00,2.461e+02,5.074e-01,2.161e+02,5.991e+00,2.408e+02,4.997e-01,2.458e+02,5.984e+00,2.728e+02,4.949e-01,2.736e+02,2.140e+01,2.245e+01,6.096e+00,1.026e+02,13001,2.114e+01,2.263e+01,7.050e+00,1.149e+02,7101,2.065e+01,2.246e+01,8.026e+00,1.144e+02,3830,2.074e+01,2.651e+01,9.014e+00,1.371e+02,2020,2.063e+01,2.754e+01,1.001e+01,1.464e+02,1075,2.047e+01,2.942e+01,1.100e+01,1.611e+02,578,2.025e+01,3.101e+01,1.200e+01,1.695e+02,292,2.032e+01,3.155e+01,1.300e+01,1.883e+02,157,1.951e+01,3.450e+01,1.400e+01,2.040e+02,94,3.851e+02,2.496e+01,1.793e+00,6.123e+01,78988,8.486e+00,2.717e+01,4.229e+00,2.474e+02,7.136e+00,2.647e+01,4.189e+00,2.442e+02,8.669e+00,3.423e+01,2.703e+00,2.583e+02,7.078e+00,3.349e+01,2.662e+00,2.519e+02,8.638e+00,4.382e+01,1.940e+00,2.910e+02,7.020e+00,4.332e+01,1.899e+00,2.787e+02,8.606e+00,6.048e+01,1.559e+00,3.852e+02,7.077e+00,6.060e+01,1.517e+00,3.543e+02,3.676e+00,8.151e+01,2.427e+00,1.013e+02,2.427e+00,147255,0,0,1.798e+00,6.332e+01,8.494e-01,8.830e+01,8.494e-01,1074,64171,82010,1.222e+02,1.210e+02,2.226e+00,1.304e+02,2.226e+00,18848601,23421,0,0,0,0,0,0,1.590e+02,1.114e+02,5.829e-01,1.146e+02,5.829e-01,65856,2261,6874638,16435,11908107,12486,0,0,3.359e+03,1.198e+02,5.788e-01,1.245e+02,5.788e-01,64302,1689,6719020,13486,8201589,9078,3863690,4914,9.108e+00,6.295e+01,1.755e+00,6.676e+01,7.867e+00,8.760e+01,1.241e+00,8.944e+01,7.275e+00,1.287e+02,9.889e-01,1.323e+02,6.926e+00,2.317e+02,8.660e-01,2.269e+02,6.710e+00,4.437e+02,8.060e-01,4.344e+02
